business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Predicted_date
CA02,0140104429,COSTCO trust,,2020.0,2960617369.0,2020-03-05,2020-03-05,2020-03-05,2020-03-23,CAD,RV,1.0,20941.37,2020-03-13,CA10,2960617369.0,1,2020-03-27
U001,0200769623,WAL-MAR in,,2020.0,1930703695.0,2020-03-27,2020-03-26,2020-03-27,2020-04-11,USD,RV,1.0,15765.93,2020-03-27,NAH4,1930703695.0,1,2020-04-09
U001,0200743129,BROOKS trust,,2020.0,1930685434.0,2020-03-22,2020-03-22,2020-03-22,2020-04-06,USD,RV,1.0,67902.71,2020-03-22,NAA8,1930685434.0,1,2020-04-07
U001,0200769623,WAL-MAR associates,,2020.0,1930651770.0,2020-03-14,2020-03-14,2020-03-14,2020-03-29,USD,RV,1.0,661.11,2020-03-14,NAH4,1930651770.0,1,2020-03-27
U001,0100031704,DELHAIZE llc,,2020.0,1930802018.0,2020-04-20,2020-04-19,2020-04-20,2020-05-05,USD,RV,1.0,23719.2,2020-04-20,NAA8,1930802018.0,1,2020-05-06
U001,0200772595,SAFEW associates,,2020.0,1930683903.0,2020-03-21,2020-03-21,2020-03-21,2020-04-05,USD,RV,1.0,38886.52,2020-03-21,NAA8,1930683903.0,1,2020-04-06
U001,0200020431,DEC llc,,2020.0,1930599558.0,2020-03-04,2020-03-04,2020-03-04,2020-03-24,USD,RV,1.0,8405.94,2020-03-01,NAM4,1930599558.0,1,2020-03-22
U001,0200769623,WAL-MAR associates,,2020.0,1930708898.0,2020-03-28,2020-03-27,2020-03-28,2020-04-12,USD,RV,1.0,30.64,2020-03-28,NAH4,1930708898.0,1,2020-04-10
U001,0200743129,BROOKS in,,2020.0,1930720577.0,2020-03-30,2020-03-30,2020-03-30,2020-06-03,USD,RV,1.0,19156.6,2020-03-30,NAGD,1930720577.0,1,2020-05-27
U001,0200407025,ALBERT corp,,2020.0,1930822408.0,2020-04-27,2020-04-24,2020-04-27,2020-05-12,USD,RV,1.0,54609.71,2020-04-27,NAA8,1930822408.0,1,2020-05-13
U001,0200794332,COST co,,2020.0,1930627814.0,2020-03-10,2020-03-09,2020-03-10,2020-03-25,USD,RV,1.0,8793.09,2020-03-10,NAAX,1930627814.0,1,2020-03-26
U001,0200770677,KRAS systems,,2020.0,1930594364.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,65434.88,2020-03-04,NAA8,1930594364.0,1,2020-03-20
U001,0200782001,GORDO in,,2020.0,1930673541.0,2020-03-20,2020-03-19,2020-03-20,2020-04-04,USD,RV,1.0,50236.43,2020-03-20,NAA8,1930673541.0,1,2020-04-05
U001,0200769623,WAL-MAR systems,,2020.0,1930828016.0,2020-04-26,2020-04-25,2020-04-26,2020-05-11,USD,RV,1.0,32131.21,2020-04-26,NAH4,1930828016.0,1,2020-05-09
U001,0200418007,AM co,,2020.0,1930827295.0,2020-04-27,2020-04-27,2020-04-27,2020-05-12,USD,RV,1.0,8079.5,2020-04-27,NAA8,1930827295.0,1,2020-05-13
U001,0200729942,SA co,,2020.0,1930727418.0,2020-03-31,2020-03-31,2020-03-31,2020-04-15,USD,RV,1.0,44507.86,2020-03-31,NAA8,1930727418.0,1,2020-04-16
U001,0200794332,COST ,,2020.0,1930689222.0,2020-03-26,2020-03-23,2020-03-26,2020-04-10,USD,RV,1.0,8793.09,2020-03-26,NAAX,1930689222.0,1,2020-04-11
U001,0200794332,COST llc,,2020.0,1930731648.0,2020-04-01,2020-04-02,2020-04-01,2020-04-16,USD,RV,1.0,13765.6,2020-04-01,NAAX,1930731648.0,1,2020-04-17
U001,0100057168,CO corporation,,2020.0,1930780843.0,2020-04-13,2020-04-13,2020-04-13,2020-04-28,USD,RV,1.0,133439.33,2020-04-13,NAA8,1930780843.0,1,2020-04-29
U001,0200769623,WAL-MAR systems,,2020.0,1930838348.0,2020-04-30,2020-04-29,2020-04-30,2020-05-15,USD,RV,1.0,64830.4,2020-04-30,NAH4,1930838348.0,1,2020-05-13
U001,0200744019,TARG foundation,,2020.0,1930717638.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,1.0,42561.79,2020-03-30,NAA8,1930717638.0,1,2020-04-15
U001,0200769623,WAL-MAR corporation,,2020.0,1930610785.0,2020-03-09,2020-03-06,2020-03-09,2020-03-24,USD,RV,1.0,78426.82,2020-03-09,NAH4,1930610785.0,1,2020-03-22
U001,0200769623,WAL-MAR in,,2020.0,1930752699.0,2020-04-07,2020-04-06,2020-04-07,2020-04-22,USD,RV,1.0,31616.28,2020-04-07,NAH4,1930752699.0,1,2020-04-20
U001,0200769623,WAL-MAR associates,,2020.0,1930675584.0,2020-03-22,2020-03-20,2020-03-22,2020-04-06,USD,RV,1.0,75198.85,2020-03-22,NAH4,1930675584.0,1,2020-04-04
U001,0200783734,FAREW associates,,2020.0,1930709882.0,2020-03-27,2020-03-27,2020-03-27,2020-04-11,USD,RV,1.0,5487.61,2020-03-27,NAA8,1930709882.0,1,2020-04-12
U001,200769623,WAL-MAR foundation,,2020.0,1930872299.0,2020-05-08,2020-05-08,2020-05-08,2020-05-23,USD,RV,1.0,1991.84,2020-05-08,NAH4,1930872299.0,1,2020-05-21
U001,0200794332,COST associates,,2020.0,1930833634.0,2020-04-28,2020-04-28,2020-04-28,2020-05-13,USD,RV,1.0,17382.12,2020-04-28,NAAX,1930833634.0,1,2020-05-14
CA02,0140104423,METRO  us,,2020.0,2960625581.0,2020-04-03,2020-04-03,2020-04-03,2020-04-16,CAD,RV,1.0,24290.69,2020-04-06,CA10,2960625581.0,1,2020-04-20
U001,0200743123,KROGER foundation,,2020.0,1930645524.0,2020-03-12,2020-03-12,2020-03-12,2020-03-27,USD,RV,1.0,82025.55,2020-03-12,NAA8,1930645524.0,1,2020-03-28
U001,0200744019,TARG us,,2020.0,1930764443.0,2020-04-09,2020-04-08,2020-04-09,2020-04-24,USD,RV,1.0,42398.6,2020-04-09,NAA8,1930764443.0,1,2020-04-25
CA02,0140104429,COSTCO associates,,2020.0,2960625870.0,2020-04-04,2020-04-04,2020-04-04,2020-04-22,CAD,RV,1.0,173065.63,2020-04-12,CA10,2960625870.0,1,2020-04-26
U001,0200769623,WAL-MAR corporation,,2020.0,1930622854.0,2020-03-09,2020-03-08,2020-03-09,2020-03-24,USD,RV,1.0,25360.64,2020-03-09,NAH4,1930622854.0,1,2020-03-22
U001,0200729290,KROGER associates,,2020.0,1930584903.0,2020-03-01,2020-02-29,2020-03-01,2020-03-16,USD,RV,1.0,10942.14,2020-03-01,NAA8,1930584903.0,1,2020-03-17
U013,140103311,GLOBA co,,2020.0,1991840438.0,2020-03-18,2020-03-14,2020-03-18,2020-04-17,USD,RV,1.0,602.1,2020-03-18,NAVE,1991840438.0,1,2020-05-10
U001,0200769623,WAL-MAR corporation,,2020.0,1930717065.0,2020-03-29,2020-03-29,2020-03-29,2020-04-13,USD,RV,1.0,6640.59,2020-03-29,NAH4,1930717065.0,1,2020-04-11
U001,0200726979,BJ'S  ,,2020.0,1930751999.0,2020-04-04,2020-04-06,2020-04-04,2020-04-19,USD,RV,1.0,789.5,2020-04-04,NAA8,1930751999.0,1,2020-04-20
U001,0200705372,FR corp,,2020.0,1930660629.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,1.0,18165.76,2020-03-18,NAA8,1930660629.0,1,2020-04-03
U001,0200794332,COST corp,,2020.0,1930782886.0,2020-04-18,2020-04-14,2020-04-18,2020-05-03,USD,RV,1.0,4072.11,2020-04-18,NAAX,1930782886.0,1,2020-05-04
U001,0200762301,C&S WH systems,,2020.0,1930606518.0,2020-03-07,2020-03-05,2020-03-07,2020-03-22,USD,RV,1.0,91229.89,2020-03-07,NAC6,1930606518.0,1,2020-03-23
U001,0200794332,COST foundation,,2020.0,1930799137.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,32715.47,2020-04-18,NAAX,1930799137.0,1,2020-05-04
U001,CCCA02,KRAFT  foundation,,2020.0,1930618141.0,2020-03-09,2020-03-06,2020-03-09,2020-04-13,USD,RV,1.0,14151.51,2020-03-09,NAG2,1930618141.0,1,2020-04-28
U001,0200769623,WAL-MAR associates,,2020.0,1930635649.0,2020-03-12,2020-03-11,2020-03-12,2020-03-27,USD,RV,1.0,767.78,2020-03-12,NAH4,1930635649.0,1,2020-03-25
U001,100001196,DOLLAR trust,,2020.0,1930860064.0,2020-05-06,2020-05-05,2020-05-06,2020-05-21,USD,RV,1.0,60937.38,2020-05-06,NAA8,1930860064.0,1,2020-05-22
U001,0200762301,C&S WH foundation,,2020.0,1930731780.0,2020-04-03,2020-04-02,2020-04-03,2020-04-18,USD,RV,1.0,93712.49,2020-04-03,NAC6,1930731780.0,1,2020-04-19
U001,0200711029,WEGMAN trust,,2020.0,1930691052.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,62437.75,2020-03-24,NAA8,1930691052.0,1,2020-04-09
U001,200418007,AM in,,2020.0,1930842820.0,2020-05-02,2020-04-30,2020-05-02,2020-05-17,USD,RV,1.0,443.82,2020-05-02,NAA8,1930842820.0,1,2020-05-18
U001,0200769623,WAL-MAR trust,,2020.0,1930717706.0,2020-03-28,2020-03-28,2020-03-28,2020-04-12,USD,RV,1.0,2237.43,2020-03-28,NAH4,1930717706.0,1,2020-04-10
U001,0200739534,OK llc,,2020.0,1930710280.0,2020-03-27,2020-03-27,2020-03-27,2020-04-11,USD,RV,1.0,36600.25,2020-03-27,NAA8,1930710280.0,1,2020-04-12
U001,0200772670,ASSOCIAT co,,2020.0,1930859405.0,2020-05-04,2020-05-05,2020-05-04,2020-05-19,USD,RV,1.0,116008.15,2020-05-04,NAU5,1930859405.0,1,2020-05-17
U001,0200759878,SA co,,2020.0,1930660632.0,2020-03-17,2020-03-17,2020-03-17,2020-04-01,USD,RV,1.0,32003.77,2020-03-17,NAH4,1930660632.0,1,2020-03-30
U001,0200794332,COST corporation,,2020.0,1930693482.0,2020-03-25,2020-03-24,2020-03-25,2020-04-09,USD,RV,1.0,30220.01,2020-03-25,NAAX,1930693482.0,1,2020-04-10
U001,0200763489,GENERAL trust,,2020.0,1930789041.0,2020-04-16,2020-04-15,2020-04-16,2020-05-01,USD,RV,1.0,19940.36,2020-04-16,NAA8,1930789041.0,1,2020-05-02
U001,0200769623,WAL-MAR co,,2020.0,1930703447.0,2020-03-27,2020-03-25,2020-03-27,2020-04-11,USD,RV,1.0,79161.12,2020-03-27,NAH4,1930703447.0,1,2020-04-09
U001,0200769623,WAL-MAR systems,,2020.0,1930683954.0,2020-03-22,2020-03-21,2020-03-22,2020-04-06,USD,RV,1.0,4511.38,2020-03-22,NAH4,1930683954.0,1,2020-04-04
U001,0200775094,SAVE M in,,2020.0,1930705989.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,91960.3,2020-03-26,NAA8,1930705989.0,1,2020-04-11
U001,200515231,US  in,,2020.0,1930830987.0,2020-04-28,2020-04-29,2020-04-28,2020-05-13,USD,RV,1.0,1694.19,2020-04-28,NAA8,1930830987.0,1,2020-05-14
CA02,0140104423,METRO  co,,2020.0,2960634213.0,2020-05-11,2020-05-11,2020-05-11,2020-05-23,CAD,RV,1.0,4740.9,2020-05-13,CA10,2960634213.0,1,2020-05-27
U001,0200759878,SA in,,2020.0,1930782262.0,2020-04-15,2020-04-13,2020-04-15,2020-04-30,USD,RV,1.0,42291.06,2020-04-15,NAH4,1930782262.0,1,2020-04-28
U001,0200772670,ASSOCIAT systems,,2020.0,1930790913.0,2020-04-15,2020-04-15,2020-04-15,2020-04-30,USD,RV,1.0,3520.49,2020-04-15,NAU5,1930790913.0,1,2020-04-28
U001,0200706844,WINC systems,,2020.0,1930632401.0,2020-03-11,2020-03-10,2020-03-11,2020-03-26,USD,RV,1.0,48147.9,2020-03-11,NAA8,1930632401.0,1,2020-03-27
U001,0200769623,WAL-MAR us,,2020.0,1930624949.0,2020-03-09,2020-03-09,2020-03-09,2020-03-24,USD,RV,1.0,429.51,2020-03-09,NAH4,1930624949.0,1,2020-03-22
U001,0100036066,GROC us,,2020.0,1930653407.0,2020-03-19,2020-03-14,2020-03-19,2020-04-03,USD,RV,1.0,2712.54,2020-03-19,NAA8,1930653407.0,1,2020-04-04
U001,0200752302,KROGER systems,,2020.0,1930570596.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,85807.07,2020-02-28,NAA8,1930570596.0,1,2020-03-15
U001,0200148860,DOLLA corp,,2020.0,1930783024.0,2020-04-15,2020-04-14,2020-04-15,2020-04-30,USD,RV,1.0,12866.39,2020-04-15,NAA8,1930783024.0,1,2020-05-01
U001,0200526831,PERISH systems,,2020.0,1930688460.0,2020-03-23,2020-03-23,2020-03-23,2020-04-07,USD,RV,1.0,91623.48,2020-03-23,NAA8,1930688460.0,1,2020-04-08
U001,0200148860,DOLLA foundation,,2020.0,1930600182.0,2020-03-05,2020-03-04,2020-03-05,2020-05-09,USD,RV,1.0,9319.08,2020-03-05,NAGD,1930600182.0,1,2020-04-07
U001,0200706844,WINC us,,2020.0,1930641526.0,2020-03-11,2020-03-11,2020-03-11,2020-03-26,USD,RV,1.0,26613.74,2020-03-11,NAA8,1930641526.0,1,2020-03-27
U001,0200769623,WAL-MAR foundation,,2020.0,1930801092.0,2020-04-21,2020-04-19,2020-04-21,2020-05-06,USD,RV,1.0,57000.4,2020-04-21,NAH4,1930801092.0,1,2020-05-04
U001,0200732755,KROGER trust,,2020.0,1930827377.0,2020-04-26,2020-04-25,2020-04-26,2020-05-11,USD,RV,1.0,76801.0,2020-04-26,NAA8,1930827377.0,1,2020-05-12
U001,CCU013,KRAFT F associates,,2020.0,1930663096.0,2020-03-21,2020-03-17,2020-03-21,2020-03-21,USD,RV,1.0,36816.35,2020-03-21,NAX2,1930663096.0,1,2020-04-30
U001,0100033439,WESTI trust,,2020.0,1930620355.0,2020-03-09,2020-03-07,2020-03-09,2020-03-19,USD,RV,1.0,40281.0,2020-03-09,NA10,1930620355.0,1,2020-03-20
CA02,0140104440,SO co,,2020.0,2960620708.0,2020-03-12,2020-03-12,2020-03-12,2020-03-29,CAD,RV,1.0,272.84,2020-03-19,CA10,2960620708.0,1,2020-04-02
U001,0200769623,WAL-MAR corp,,2020.0,1930598331.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,5061.96,2020-03-04,NAH4,1930598331.0,1,2020-03-17
CA02,0140104225,SAVE-ON- foundation,,2020.0,2960627664.0,2020-04-13,2020-04-13,2020-04-13,2020-04-24,CAD,RV,1.0,76490.89,2020-04-14,CA10,2960627664.0,1,2020-04-28
U001,0200706844,WINC corp,,2020.0,1930738365.0,2020-04-04,2020-04-03,2020-04-04,2020-04-19,USD,RV,1.0,25356.44,2020-04-04,NAA8,1930738365.0,1,2020-04-20
U001,0200769623,WAL-MAR ,,2020.0,1930801292.0,2020-04-20,2020-04-19,2020-04-20,2020-05-05,USD,RV,1.0,1991.84,2020-04-20,NAH4,1930801292.0,1,2020-05-03
CA02,0140104995,MORTON in,,2020.0,2960630749.0,2020-04-30,2020-04-30,2020-04-30,2020-05-12,CAD,RV,1.0,5046.7,2020-05-02,CA10,2960630749.0,1,2020-05-16
U001,0200769623,WAL-MAR llc,,2020.0,1930714264.0,2020-03-28,2020-03-28,2020-03-28,2020-04-12,USD,RV,1.0,2019.69,2020-03-28,NAH4,1930714264.0,1,2020-04-10
U001,0200739534,OK corporation,,2020.0,1930712272.0,2020-03-28,2020-03-28,2020-03-28,2020-04-12,USD,RV,1.0,35472.36,2020-03-28,NAA8,1930712272.0,1,2020-04-13
U001,200936373,SUPE co,,2020.0,1930652449.0,2020-03-16,2020-03-14,2020-03-16,2020-05-20,USD,RV,1.0,3625.8,2020-03-16,NAGD,1930652449.0,1,2020-05-13
U001,0200744019,TARG in,,2020.0,1930706534.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,93132.33,2020-03-26,NAA8,1930706534.0,1,2020-04-11
U001,0200744019,TARG foundation,,2020.0,1930826784.0,2020-04-26,2020-04-25,2020-04-26,2020-05-11,USD,RV,1.0,63697.52,2020-04-26,NAA8,1930826784.0,1,2020-05-12
U001,0200707822,PUBLI corp,,2020.0,1930726976.0,2020-04-01,2020-04-01,2020-04-01,2020-04-16,USD,RV,1.0,24205.26,2020-04-01,NAA8,1930726976.0,1,2020-04-17
U001,200761734,H E BUT us,,2020.0,1930741018.0,2020-04-04,2020-04-03,2020-04-04,2020-04-19,USD,RV,1.0,77370.49,2020-04-04,NAA8,1930741018.0,1,2020-04-20
U001,0200780383,MEIJ in,,2020.0,1930723707.0,2020-03-31,2020-03-31,2020-03-31,2020-04-15,USD,RV,1.0,40711.11,2020-03-31,NAA8,1930723707.0,1,2020-04-16
U001,0200739534,OK co,,2020.0,1930769017.0,2020-04-09,2020-04-09,2020-04-09,2020-04-24,USD,RV,1.0,61523.71,2020-04-09,NAA8,1930769017.0,1,2020-04-25
U001,0200466603,SMITH'S associates,,2020.0,1930768558.0,2020-04-09,2020-04-09,2020-04-09,2020-04-24,USD,RV,1.0,72087.6,2020-04-09,NAA8,1930768558.0,1,2020-04-25
U001,0200769623,WAL-MAR associates,,2020.0,1930798070.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,1845.06,2020-04-17,NAH4,1930798070.0,1,2020-04-30
U001,0200212683,RUIZ F corporation,,2020.0,1930573570.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,41754.24,2020-02-28,NAA8,1930573570.0,1,2020-03-15
U001,0200769623,WAL-MAR trust,,2020.0,1930759163.0,2020-04-08,2020-04-07,2020-04-08,2020-04-23,USD,RV,1.0,2838.6,2020-04-08,NAH4,1930759163.0,1,2020-04-21
CA02,0140104409,LOB trust,,2020.0,2960633426.0,2020-05-06,2020-05-06,2020-05-06,2020-05-17,CAD,RV,1.0,18431.54,2020-05-07,CA10,2960633426.0,1,2020-05-21
U001,0200769623,WAL-MAR corp,,2020.0,1930822258.0,2020-04-24,2020-04-24,2020-04-24,2020-05-09,USD,RV,1.0,18252.24,2020-04-24,NAH4,1930822258.0,1,2020-05-07
U001,200762301,C&S WH foundation,,2020.0,1930858213.0,2020-05-05,2020-05-04,2020-05-05,2020-05-20,USD,RV,1.0,103225.0,2020-05-05,NAC6,1930858213.0,1,2020-05-21
U001,0200793513,KROGER llc,,2020.0,1930705546.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,17283.5,2020-03-26,NAA8,1930705546.0,1,2020-04-11
U001,200794332,COST co,,2020.0,1930874137.0,2020-05-08,2020-05-07,2020-05-08,2020-05-23,USD,RV,1.0,11945.97,2020-05-08,NAAX,1930874137.0,1,2020-05-24
U001,0200726979,BJ'S  foundation,,2020.0,1930725149.0,2020-04-01,2020-03-31,2020-04-01,2020-04-16,USD,RV,1.0,317.3,2020-04-01,NAA8,1930725149.0,1,2020-04-17
U001,0200769623,WAL-MAR foundation,,2020.0,1930719120.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,1.0,29030.32,2020-03-30,NAH4,1930719120.0,1,2020-04-12
U001,0200769623,WAL-MAR llc,,2020.0,1930675216.0,2020-03-21,2020-03-20,2020-03-21,2020-04-05,USD,RV,1.0,22648.73,2020-03-21,NAH4,1930675216.0,1,2020-04-03
U001,0200148860,DOLLA ,,2020.0,1930756241.0,2020-04-07,2020-04-06,2020-04-07,2020-06-11,USD,RV,1.0,14020.84,2020-04-07,NAGD,1930756241.0,1,2020-05-10
U001,0200148860,DOLLA in,,2020.0,1930720313.0,2020-03-30,2020-03-30,2020-03-30,2020-04-14,USD,RV,1.0,39148.04,2020-03-30,NAA8,1930720313.0,1,2020-04-15
CA02,0140106408,WAL-M in,,2020.0,2960617237.0,2020-03-02,2020-03-02,2020-03-02,2020-03-12,CAD,RV,1.0,8328.6,2020-03-02,CA10,2960617237.0,1,2020-03-23
U001,0200729942,SA trust,,2020.0,1930647127.0,2020-03-13,2020-03-13,2020-03-13,2020-05-17,USD,RV,1.0,46689.53,2020-03-13,NAGD,1930647127.0,1,2020-05-10
U001,0200769623,WAL-MAR corp,,2020.0,1930773919.0,2020-04-09,2020-04-10,2020-04-09,2020-04-24,USD,RV,1.0,1898.2,2020-04-09,NAH4,1930773919.0,1,2020-04-22
U001,0200386051,W H corporation,,2020.0,1930752909.0,2020-04-07,2020-04-06,2020-04-07,2020-04-27,USD,RV,1.0,71190.96,2020-04-07,NAD1,1930752909.0,1,2020-04-28
U001,200749782,KROG systems,,2020.0,1930846609.0,2020-05-01,2020-05-01,2020-05-01,2020-05-16,USD,RV,1.0,36238.28,2020-05-01,NAA8,1930846609.0,1,2020-05-17
U001,0200769623,WAL-MAR in,,2020.0,1930676535.0,2020-03-20,2020-03-20,2020-03-20,2020-04-04,USD,RV,1.0,8949.7,2020-03-20,NAH4,1930676535.0,1,2020-04-02
U001,0200712836,WINKLE ,,2020.0,1930873502.0,2020-05-07,2020-05-07,2020-05-07,2020-05-22,USD,RV,1.0,478.91,2020-05-07,NAA8,1930873502.0,1,2020-05-23
U001,0100043936,PAPA JO ,,2020.0,1930650614.0,2020-03-13,2020-03-13,2020-03-13,2020-03-23,USD,RV,1.0,15026.34,2020-03-13,NA10,1930650614.0,1,2020-03-24
U001,0200769623,WAL-MAR foundation,,2020.0,1930747396.0,2020-04-05,2020-04-04,2020-04-05,2020-04-20,USD,RV,1.0,5649.69,2020-04-05,NAH4,1930747396.0,1,2020-04-18
U001,200792734,MDV/ corp,,2020.0,1930835889.0,2020-04-28,2020-04-29,2020-04-28,2020-05-13,USD,RV,1.0,103088.44,2020-04-28,NAA8,1930835889.0,1,2020-05-14
U001,200418007,AM co,,2020.0,1930672493.0,2020-03-20,2020-03-20,2020-03-20,2020-05-24,USD,RV,1.0,3226.2,2020-03-20,NAGD,1930672493.0,1,2020-05-17
U001,0200762301,C&S WH co,,2020.0,1930716742.0,2020-03-29,2020-03-28,2020-03-29,2020-04-13,USD,RV,1.0,3438.4,2020-03-29,NAC6,1930716742.0,1,2020-04-14
U001,0200739006,AL trust,,2020.0,1930843666.0,2020-05-01,2020-04-30,2020-05-01,2020-05-16,USD,RV,1.0,60829.71,2020-05-01,NAA8,1930843666.0,1,2020-05-17
U001,0200769623,WAL-MAR us,,2020.0,1930690782.0,2020-03-23,2020-03-24,2020-03-23,2020-04-07,USD,RV,1.0,50214.21,2020-03-23,NAH4,1930690782.0,1,2020-04-05
U001,200020431,DEC associates,,2020.0,1930676086.0,2020-03-20,2020-03-20,2020-03-20,2020-04-08,USD,RV,1.0,216.96,2020-03-16,NAM4,1930676086.0,1,2020-04-06
U001,0100044010,LAND corporation,,2020.0,1930611452.0,2020-03-06,2020-03-06,2020-03-06,2020-04-07,USD,RV,1.0,61850.25,2020-03-06,NA32,1930611452.0,1,2020-04-08
U001,0200769623,WAL-MAR ,,2020.0,1930689200.0,2020-03-25,2020-03-23,2020-03-25,2020-04-09,USD,RV,1.0,1085.08,2020-03-25,NAH4,1930689200.0,1,2020-04-07
U001,0200769623,WAL-MAR in,,2020.0,1930799674.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,16718.7,2020-04-19,NAH4,1930799674.0,1,2020-05-02
U001,0200769623,WAL-MAR corp,,2020.0,1930838823.0,2020-05-01,2020-04-29,2020-05-01,2020-05-16,USD,RV,1.0,5707.59,2020-05-01,NAH4,1930838823.0,1,2020-05-14
U001,0200772595,SAFEW in,,2020.0,1930698778.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,1.0,21346.47,2020-03-25,NAA8,1930698778.0,1,2020-04-10
U001,0200762301,C&S WH ,,2020.0,1930758597.0,2020-04-08,2020-04-07,2020-04-08,2020-04-23,USD,RV,1.0,2648.67,2020-04-08,NAC6,1930758597.0,1,2020-04-24
U001,0200769623,WAL-MAR corp,,2020.0,1930798404.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,471.56,2020-04-17,NAH4,1930798404.0,1,2020-04-30
CA02,0140104429,COSTCO us,,2020.0,2960623458.0,2020-03-26,2020-03-26,2020-03-26,2020-04-05,CAD,RV,1.0,43190.37,2020-03-26,CA10,2960623458.0,1,2020-04-09
CA02,140105686,SYSC us,,2020.0,2960631652.0,2020-04-30,2020-04-30,2020-04-30,2020-05-18,CAD,RV,1.0,7468.8,2020-05-08,CA10,2960631652.0,1,2020-05-29
U001,0200707822,PUBLI ,,2020.0,1930824683.0,2020-04-26,2020-04-26,2020-04-26,2020-05-11,USD,RV,1.0,44958.11,2020-04-26,NAA8,1930824683.0,1,2020-05-12
U001,0200761734,H E BUT foundation,,2020.0,1930571549.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,15475.74,2020-02-28,NAA8,1930571549.0,1,2020-03-15
U001,0200726979,BJ'S  llc,,2020.0,1930730865.0,2020-04-02,2020-04-01,2020-04-02,2020-04-17,USD,RV,1.0,738.02,2020-04-02,NAA8,1930730865.0,1,2020-04-18
U001,0200726979,BJ'S  in,,2020.0,1930596137.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,221.57,2020-03-04,NAA8,1930596137.0,1,2020-03-20
U001,0200769623,WAL-MAR associates,,2020.0,1930581519.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,36982.83,2020-02-28,NAH4,1930581519.0,1,2020-03-12
U001,0200726979,BJ'S  us,,2020.0,1930596053.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,781.03,2020-03-04,NAA8,1930596053.0,1,2020-03-20
CA02,0140106408,WAL-M corp,,2020.0,2960623157.0,2020-03-21,2020-03-21,2020-03-21,2020-03-31,CAD,RV,1.0,61154.18,2020-03-21,CA10,2960623157.0,1,2020-04-11
U001,0200353024,DECA ,,2020.0,1930877468.0,2020-05-08,2020-05-08,2020-05-08,2020-05-24,USD,RV,1.0,6170.78,2020-05-01,NAM4,1930877468.0,1,2020-05-22
U001,0200769623,WAL-MAR systems,,2020.0,1930813679.0,2020-04-25,2020-04-22,2020-04-25,2020-05-10,USD,RV,1.0,30262.18,2020-04-25,NAH4,1930813679.0,1,2020-05-08
U001,0200020431,DEC in,,2020.0,1930767545.0,2020-04-09,2020-04-09,2020-04-09,2020-04-08,USD,RV,1.0,25202.48,2020-04-01,NAM1,1930767545.0,1,2020-04-06
CA02,0140104429,COSTCO associates,,2020.0,2960616994.0,2020-03-02,2020-03-02,2020-03-02,2020-03-15,CAD,RV,1.0,11677.53,2020-03-05,CA10,2960616994.0,1,2020-03-19
U001,0200769623,WAL-MAR in,,2020.0,1930786367.0,2020-04-16,2020-04-14,2020-04-16,2020-05-01,USD,RV,1.0,3539.16,2020-04-16,NAH4,1930786367.0,1,2020-04-29
U001,0200762301,C&S WH trust,,2020.0,1930861017.0,2020-05-06,2020-05-05,2020-05-06,2020-05-21,USD,RV,1.0,55218.2,2020-05-06,NAC6,1930861017.0,1,2020-05-22
U001,0200780383,MEIJ in,,2020.0,1930718588.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,1.0,116638.71,2020-03-30,NAA8,1930718588.0,1,2020-04-15
U001,0200769623,WAL-MAR us,,2020.0,1930852835.0,2020-05-03,2020-05-02,2020-05-03,2020-05-18,USD,RV,1.0,6934.19,2020-05-03,NAH4,1930852835.0,1,2020-05-16
